Super Formula Light @ Imola - Corners 16, 17, & 1
InputTorque60Hz,InputTorque500Hz
1.3440152,2.0570848
1.3440152,1.8760448
1.3440152,1.7025642
1.3440152,1.5460014
1.3440152,1.4437835
1.3440152,1.3793961
1.3440152,1.3429146
1.3440152,1.3426727
0.2638446,1.1815865
0.2638446,1.0301429
0.2638446,0.8556466
0.2638446,0.67933697
0.2638446,0.51157635
0.2638446,0.40934262
0.2638446,0.32886538
0.2638446,0.26194292
0.13249765,0.47882837
0.13249765,0.52119887
0.13249765,0.5063748
0.13249765,0.45094514
0.13249765,0.37174168
0.13249765,0.28662825
0.13249765,0.19964115
0.13249765,0.13058154
-0.23730308,0.15607572
-0.23730308,0.118108235
-0.23730308,0.08098486
-0.23730308,0.041451346
-0.23730308,-0.020864567
-0.23730308,-0.09654547
-0.23730308,-0.17535889
-0.23730308,-0.23883832
0.2144316,-0.088727795
0.2144316,-0.07225668
0.2144316,-0.09856209
0.2144316,-0.13354044
0.2144316,-0.13557799
0.2144316,-0.077825144
0.2144316,0.056110572
0.2144316,0.21839884
0.2144316,0.21957244
0.99376655,0.803199
0.99376655,0.9474596
0.99376655,0.9755969
0.99376655,0.97568256
0.99376655,1.0266314
0.99376655,1.0230387
0.99376655,1.0050342
0.99376655,0.9933882
0.24500613,1.1632453
0.24500613,1.201212
0.24500613,1.1581221
0.24500613,1.0357398
0.24500613,0.84097755
0.24500613,0.54827136
0.24500613,0.32593146
0.24500613,0.24217257
1.6695399,0.66017133
1.6695399,1.0381559
1.6695399,1.3686552
1.6695399,1.5971969
1.6695399,1.6657319
1.6695399,1.6863447
1.6695399,1.6811101
1.6695399,1.6692212
1.6695399,1.6692086
2.006694,1.7449647
2.006694,1.7205513
2.006694,1.6899307
2.006694,1.6841679
2.006694,1.7314335
2.006694,1.8395731
2.006694,1.9451438
2.006694,2.0082488
1.157709,1.7273376
1.157709,1.5843382
1.157709,1.4563725
1.157709,1.3307464
1.157709,1.1925092
1.157709,1.1079035
1.157709,1.1001531
1.157709,1.1588925
1.5228894,1.4202194
1.5228894,1.6357946
1.5228894,1.8170807
1.5228894,1.922492
1.5228894,1.8980808
1.5228894,1.7302235
1.5228894,1.5746471
1.5228894,1.5211151
1.5228894,1.5222372
2.4483836,1.6589887
2.4483836,1.7877481
2.4483836,1.9253376
